triad_id,directory,has_final_results,missing_files,existing_files
triad_3913,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3914,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3915,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3916,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3917,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3918,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3919,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3920,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3921,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3922,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3923,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3924,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3925,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3926,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3927,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3928,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3929,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3930,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3931,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3932,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3933,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3934,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3935,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3936,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3937,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3938,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3939,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3940,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3941,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3942,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3943,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3944,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3945,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3946,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3947,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3948,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3949,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3950,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3951,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3952,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3953,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3954,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3955,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3956,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3957,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3958,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3959,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3960,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3961,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3962,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3963,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3964,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3965,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3966,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3967,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3968,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
